"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3131018,"Yes",30,215,30,0,0,0,24,0,1,0.3,19,0,0,0,0.3,0,14,20.7,1.3,0,0,21,2,2,"SFRSRO707",1,1,625,56,28,"No","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","2-High","Other","Other","Unknown"
3131038,"Yes",34.99,470,45,0,0,0,-58,0,0.3,7.7,8,0.3,0,236.3,37.7,11,56.7,87.3,8,0,2.3,23,6,5,"CHILAG630",2,2,484,46,42,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,9,"No",0,"150","No","2-High","Suburban","Professional","Yes"
3131102,"No",30.27,161,30,0,0,0,51,-0.3,1.7,6.3,3.3,0,0,1.6,1,0,11.7,11,8,0,0,19,1,1,"OHIDAY937",1,1,563,58,58,"No","No","Yes","Yes","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,9,"Yes",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3131126,"No",29.35,212,28,0.5,2,0,112,3.8,0.7,3.7,13.3,1,0.3,18.7,7.3,2,43.7,38.3,4.3,0,0.7,23,1,1,"OMALNC402",1,1,671,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3131278,"No",39.04,406,36,0,0,3,522,-2.3,1.7,3.7,10.7,0,0,100.7,20,8.7,36.7,71.7,5.3,0,2.7,25,2,2,"STLSTL314",1,1,732,42,40,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,9,"No",0,"Unknown","No","2-High","Other","Professional","No"
3131306,"Yes",55.27,196,30,0,0,0,-43,74.7,1,4,19.3,0,0.3,37.1,9.7,2.7,77.7,31.7,5,0,0.3,19,1,1,"ATLATL678",1,1,563,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3131338,"Yes",58,692,60,1.49,15,0,98,12.9,8.3,0.3,10.7,0.7,0.3,177.4,39,10.7,226.3,110,8.7,0,4.7,23,1,1,"NYCNAS516",3,2,197,32,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,8,"No",0,"30","No","2-High","Other","Other","Unknown"
3131534,"No",54.73,343,60,0.99,0,0,104,6.2,2,1,22.7,2,0,8.7,4.7,1,49.7,42,3,0,0.3,21,2,2,"OHICOL614",1,1,625,32,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,5,"No",0,"Unknown","No","7-Lowest","Suburban","Other","Yes"
3131562,"Yes",10,4,10,0,0,0,-4,0,0,1.3,2,0,0,3.4,0,0,0.7,2.7,1.3,0,0,25,3,1,"OMAOMA402",5,4,236,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",1,1,"No","Yes",0,0,"No",0,"150","Yes","3-Good","Suburban","Other","Unknown"
3131690,"Yes",117.89,1254,70,0,168,0,194,90.1,6.7,2.7,41,4.7,0,271.1,37.3,9.3,66.7,87,9.3,0,2.3,19,1,1,"APCWAS202",1,1,563,58,60,"No","Yes","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","4-Medium","Other","Professional","Yes"
3131742,"No",30,227,30,0,0,0,87,0,4.3,0,10.3,0,0.3,44.5,5.3,0,77,5.3,4.3,0,0,23,1,1,"BOSWOR508",2,2,587,48,0,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,6,"No",0,"80","No","2-High","Town","Professional","Yes"
3131766,"Yes",45.93,191,30,0,45,0,-12,-15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,"KCYKCM816",2,2,111,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,7,"No",0,"30","No","2-High","Suburban","Other","Unknown"
3131966,"Yes",38.73,602,51,0,0,0,306,-3.7,1.7,0.3,16.3,20.3,0,119.9,18.3,0.7,91.3,45.7,2,0,0,25,1,1,"BOSNSH603",1,1,732,38,34,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","2-High","Other","Other","Yes"
3132074,"No",41.59,386,48,1.24,0,0.7,102,12.6,22.3,7.3,21.7,1.3,0,22.2,6.7,0.3,34.3,29.3,29.7,0,0,19,1,1,"SEAEVE425",2,2,30,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"80","No","3-Good","Town","Other","Unknown"
3132174,"No",50.63,735,60,0,0,0,-3,-0.6,7.7,0.3,20.3,0.3,0.3,66.2,16,1,38.3,69.7,8,0,0,19,1,1,"NNYBUF716",1,1,563,44,38,"Yes","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,6,"No",0,"Unknown","No","3-Good","Rural","Other","Yes"
3132318,"No",49.99,208,50,0,0,0,6,0,10.7,1.7,31.7,0,0,29.6,30.7,0,92.7,24,12.3,0,0,25,1,1,"NYCTMR732",1,1,731,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,0,"No",0,"Unknown","No","2-High","Other","Other","Unknown"
3132402,"No",56.63,466,50,1.98,0,1,-3,-1.5,11,0.3,55.3,6,0,50.2,29.3,2.7,79.7,163,11.3,0,2.7,18,2,2,"DETTOL419",1,1,562,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3132498,"No",42.78,518,45,2.97,9,1.3,-15,-5.2,11.3,0,9.7,0,0,73.2,51,8.3,128,125.3,11.3,0,1.7,18,1,1,"NYCWHI914",1,1,562,48,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","3-Good","Suburban","Other","Yes"
3132550,"No",30.25,33,30,0.25,0,0,1,-0.2,4,1,7,0,0,0.6,3,0.7,8.7,5,5,0,0,21,2,2,"SFROAK925",1,1,624,30,22,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,6,"No",0,"Unknown","No","3-Good","Suburban","Other","Yes"
3132590,"No",30,18,30,0,0,0,-2,0,2,0,0.3,0.3,0,8.5,1.3,0.3,1,2,2,0,0,23,1,1,"LAXBEV310",2,2,517,48,48,"No","Yes","Yes","No","No","Unknown","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,6,"No",0,"60","No","2-High","Other","Other","Yes"
3132782,"No",48.04,438,50,0,0,0.1,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,"HOUHOU281",4,2,103,24,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"150","No","2-High","Other","Other","No"
3132862,"Yes",45.24,420,30,0,44,0,-31,-6.5,10,0.3,43.7,7.3,0,120.8,4,2.3,113.3,77.7,10.3,0,4,23,1,1,"LAXCDG310",3,3,168,74,28,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,3,"No",0,"100","No","5-Low","Other","Retired","No"
3133030,"No",16.29,19,17,0,0,0,-6,-0.2,0.3,0,0,0,0,0.2,0.3,0.3,4,2,0.3,0,0,20,1,1,"NYCTMR732",1,1,622,36,66,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,3,"No",0,"Unknown","No","2-High","Other","Homemaker","No"
3133138,"Yes",19.99,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1,"NYCBRO917",2,2,463,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"30","No","3-Good","Other","Other","Unknown"
3133306,"No",73.36,774,39,0.74,83,0,4,8.4,2.7,9.7,45,0,0,271.6,54,14.3,163,108.7,12.3,0,2.3,22,1,1,"NMXAMA806",3,3,245,40,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,4,"No",0,"60","No","4-Medium","Other","Other","No"
3133350,"No",40.55,149,45,0,0,0,66,3.4,4,1.7,10,0,0,29.2,15.7,2.7,45,24.3,5.7,0,0,18,1,1,"APCSIL301",3,3,194,0,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"80","No","4-Medium","Suburban","Other","Unknown"
3133370,"No",41.82,240,30,0,33,0,216,34.4,5.3,0.7,16.7,0,0,14.4,8.3,5.3,33.3,28.3,6,0,0.3,18,3,2,"DENCOL719",1,1,560,38,34,"Yes","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Suburban","Crafts","Yes"
3133522,"No",20.84,52,17,0,11,0,-21,-3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2,"ATLMAC912",2,1,365,44,42,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"60","No","2-High","Town","Other","Unknown"
3133582,"No",39.18,236,32,0,5,1.6,-28,-6.7,3.7,0.3,3,0,1,88.7,11.3,2.7,58,12,4,0,0,18,2,2,"NYCNAS516",1,1,559,56,56,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,9,"No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3133718,"No",30,130,30,0,0,0,60,0,0.3,4,14.7,0,0,25.4,10.3,14.3,47,34.7,4.3,0,0,20,2,2,"OHICOL614",2,2,399,44,48,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,6,"No",0,"10","No","2-High","Suburban","Professional","Yes"
3133886,"Yes",62.59,629,70,0.5,7,0,84,-2.6,4.3,0,20.7,1,0.7,94.1,19,6.7,79,56.3,4.3,0,1.3,24,2,2,"PITMON412",3,3,210,36,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,6,"No",0,"130","No","5-Low","Town","Other","Yes"
3134074,"No",40.73,317,10,0.99,28,18.7,-29,-22.8,2.3,2.7,13,0,0,61.9,14.3,19.7,58,28.3,5,0,1,24,5,3,"NMXAMA806",2,2,10,44,44,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,9,"No",0,"60","No","2-High","Other","Professional","Yes"
3134142,"No",77.7,1308,60,0.5,67,0.4,-382,-27.7,9,6.3,61,1.3,0,183.9,36,2,144.7,222,15.3,0,6.3,20,1,1,"OKCTUL918",1,1,620,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","2-High","Other","Other","Unknown"
3134154,"No",91.2,781,50,0,78,5.5,294,28.1,17.3,7,85,7.7,0,174.5,2,0,90,52,24.3,0,0,24,1,1,"SFRSAC916",1,1,727,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","7-Lowest","Other","Other","Unknown"
3134186,"Yes",27.94,4,28,0,0,0.3,7,3.5,0,0,0.7,0,0,0.1,0.7,0,0.3,2,0,0,0,22,1,1,"OMADES515",1,1,666,28,28,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,6,"No",0,"Unknown","No","2-High","Rural","Other","Yes"
3134234,"Yes",80.72,882,60,2.48,0,10.2,-183,-23.5,35,2.3,47.7,1,0,301.3,23.7,0.3,111.3,114.3,37.3,0,2.7,20,1,1,"HARSPR413",1,1,620,48,0,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","5-Low","Suburban","Other","Yes"
3134318,"Yes",49.24,333,33,0.25,52,5,-333,9,5,0,17,0,0,7.7,5.7,0.3,35.3,25.7,5,0,0,22,1,1,"DETANN734",1,1,665,22,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,3,"No",0,"Unknown","No","6-VeryLow","Other","Other","No"
3134462,"No",91.45,750,45,0.5,117,0,278,22.7,2.3,2.7,31.7,0.7,0,291.3,18,9.3,121.7,238.7,5,0,10.7,18,1,1,"MINSTP612",3,2,19,50,50,"No","Yes","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,8,"No",0,"150","No","2-High","Town","Professional","Yes"
3134542,"No",17.82,39,18,0.25,4,0,-32,2.2,0.7,0,3.3,0.3,0,3.8,1,3.7,11.3,6.7,0.7,0,0,20,2,2,"HARHAR860",1,1,619,38,32,"Yes","No","Yes","No","No","Known","No","No","No","Yes","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Other","Professional","Yes"
3134586,"Yes",354.45,2130,75,2.48,1105,0,467,114.5,11.7,39,23.3,0.3,4,923.3,104.3,6,310,181.3,51,0,11.3,18,1,1,"CHICHI312",1,1,557,42,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,9,"No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3134598,"No",61.49,860,60,1.73,32,0,130,20.7,0,1.7,0.3,0,0,0,0,0,0,0,1.7,0,0,22,3,2,"HWIHON808",5,4,115,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"150","No","3-Good","Suburban","Other","Unknown"
3134622,"No",30.52,24,30,0.25,0,0,30,-0.5,0.3,1.7,4.3,0,0,0.6,0.7,0,0,6,2,0,0,18,1,1,"OKCWIC940",1,1,557,24,0,"No","No","Yes","Yes","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,1,"No",0,"Unknown","No","5-Low","Town","Other","No"
3134634,"Yes",57.63,664,60,2.97,22,0,-16,-6.7,8.7,9.3,59.3,4,3,34.9,48,3.7,118,45.3,18,0,1.3,20,1,1,"HOUHOU281",2,2,232,50,52,"Yes","No","Yes","Yes","Yes","Known","No","No","No","No","Yes","Yes",1,1,"No","Yes",0,9,"No",0,"60","Yes","2-High","Suburban","Other","Yes"
3134658,"No",60.38,355,50,0,30,1.5,-248,-10.4,2,0.3,27.3,0,0,103.5,27,6.3,57.7,33.3,2.3,0,1,20,1,1,"BOSBOS617",1,1,619,24,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"Unknown","No","2-High","Other","Other","No"
3134722,"No",148.24,562,30,0.25,352,0,-290,-88.6,15.3,0.3,13,0.7,0,198.7,13.7,1,96,44,15.7,0,2.3,22,1,1,"APCSVP443",3,2,214,38,36,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,5,"No",0,"30","No","5-Low","Other","Other","Yes"
3134782,"No",32.15,189,30,0.25,1,1.1,31,-1.2,2.7,1.7,60,0,0.3,7.2,11.7,1,92.3,31.7,4.3,0,0,22,2,2,"NYCBRO917",3,2,256,54,36,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"60","No","2-High","Suburban","Other","Unknown"
3134826,"No",49.16,389,47,0.5,0,0,-36,-8.5,1.3,15,38.3,3.3,0,100.8,4.7,1.3,142.3,23,16.3,0,1,20,1,1,"DALDAL214",1,1,618,26,26,"No","No","No","Yes","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,1,"No",0,"Unknown","No","5-Low","Other","Other","No"
3134878,"No",36.45,798,45,0.25,2,0,-211,-1.5,7,0,37.3,0,0,32.9,5.7,0,43.3,56,7,0,0.3,18,1,1,"SLCPRO801",2,2,9,44,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"30","No","2-High","Other","Other","No"
3134978,"No",85,732,57,0.99,67,0,280,63.2,1.7,3.7,19.3,0,0,191.7,16,0.7,89,22.3,5.3,0,0,20,1,1,"FLNORL407",1,1,618,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"Unknown","No","2-High","Other","Other","Unknown"
3135026,"Yes",49.51,344,41,0.74,67,0,-116,0.5,1.7,6.3,16.3,0,0.7,73.3,12.7,0,118.3,43.7,8,0,1.3,24,2,1,"MINSTP612",3,2,5,30,26,"No","No","Yes","No","No","Known","No","Yes","No","No","No","Yes",0,0,"No","No",0,7,"Yes",0,"30","No","3-Good","Suburban","Other","Yes"
3135034,"No",77.08,778,75,0,8,0,54,-0.9,5.7,3,31,15.3,0,219.1,32.3,18,151.7,34.7,8.7,0,3,22,3,3,"ATLANE678",4,3,384,38,38,"Yes","No","Yes","No","No","Known","Yes","Yes","Yes","No","Yes","No",0,0,"No","No",0,7,"No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3135102,"No",70.24,499,73,0,0,1.9,21,11,4.7,0.3,25.3,9,0.3,150.5,37.7,11.7,82.3,103.3,5,0,1.3,22,1,1,"SFROAK510",2,1,308,36,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"80","No","4-Medium","Other","Other","No"
3135110,"Yes",53.37,380,50,0,0,0,-46,-1.4,9.3,0.3,13,0,0,33.8,52,0,59,44.3,9.7,0,2,20,1,1,"PHXTUC520",1,1,618,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","3-Good","Town","Other","No"
3135166,"No",36.22,121,30,0,17,0.2,-29,-6.2,0.7,1,4.3,2,0.3,4.5,1.7,0,7,17.3,1.7,0,0,22,1,1,"OMAOMA402",1,1,663,46,44,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"Unknown","No","2-High","Suburban","Crafts","Yes"
3135230,"No",55.87,280,45,0.25,20,12.3,-86,-17.4,1,1.3,14.3,0,0.3,16.1,9,3,48.3,11.3,2.3,0,0,18,2,2,"ATLATL678",1,1,555,42,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,8,"No",0,"Unknown","No","2-High","Town","Other","Unknown"
3135274,"No",65.84,741,30,0,118,0,-62,-7.7,4.7,0.7,73.7,3.3,0,140.7,12.7,4.7,112,125.3,5.3,0,2,24,1,1,"HARNEW203",1,1,724,54,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3135310,"No",60.24,230,70,0.25,0,0,-106,-0.2,1.3,2.3,27.3,0,0,5.7,7.3,2,53,25.7,3.7,0,1.7,24,2,2,"NCRCHA704",1,1,724,30,0,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","No",0,0,"Yes","No",0,3,"No",0,"Unknown","No","2-High","Other","Professional","No"
3135314,"No",41.81,186,24,0.5,40,1.4,15,21.8,4.3,2.7,7.7,0,0.3,21.1,3.3,1.7,32.3,12.3,18.3,0,0.3,22,2,2,"FLNGAN352",1,1,663,42,62,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",1,0,"No","No",0,6,"No",0,"Unknown","Yes","2-High","Other","Professional","Unknown"
3135410,"Yes",52.98,303,50,1.49,0,0,76,-1,2.3,2,15,0,0,72.1,6.3,0,99.3,27.3,4.3,0,0.3,20,1,1,"DALDAL214",1,1,617,36,32,"No","No","No","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3135446,"Yes",72.75,148,15,0.25,72,0,-29,-13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2,"HOUCON409",1,1,663,22,22,"No","No","No","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,2,"No",0,"Unknown","No","3-Good","Rural","Other","No"
3135454,"No",68,304,30,0,2,0.6,91,-23.4,9,5.3,112.7,15.7,0,41.4,11.7,0.7,67,66.7,14.7,0,0,18,1,1,"NYCBRO917",1,1,555,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"Unknown","No","7-Lowest","Other","Other","No"
3135506,"No",47.5,321,50,0,0,0,-17,0,2,4,5.3,0,0,34.9,7,1,44.7,27.7,6,0,0,22,4,3,"NCRNWN757",2,1,404,50,50,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,9,"No",0,"130","No","2-High","Other","Other","Yes"
3135594,"Yes",135.07,1312,75,5.45,215,0,118,22.9,10.7,60.3,27,1,1,197.3,131,19,224,159.3,71,0,5.3,18,1,1,"",1,1,554,54,54,"No","Yes","Yes","Yes","No","Known","No","No","No","No","No","Yes",1,1,"Yes","No",0,9,"No",0,"Unknown","Yes","3-Good","Suburban","Student","No"
3135706,"No",66.44,528,50,0.25,66,0,-413,-26.4,3.7,0,22.3,2,0,203.4,43.7,3.7,108.3,29.7,3.7,0,0.7,24,1,1,"BOSWOR508",1,1,723,30,30,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3135750,"No",31.84,58,30,0,4,0.2,8,2.4,0,1,6.7,0,0,10.6,8,2.7,31,7,1,0,0.3,24,1,1,"KCYKCM816",2,2,378,38,30,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",1,6,"No",0,"30","No","2-High","Suburban","Retired","Yes"
3135902,"No",30.87,140,32,0,0,0,-49,0,2.7,1,9.7,0,0,39.3,16,9.7,60,9.3,3.7,0,0,20,2,2,"STLCMB573",1,1,616,34,0,"No","No","Yes","Yes","Yes","Known","No","No","Yes","No","Yes","Yes",0,0,"No","No",0,5,"No",0,"Unknown","No","2-High","Town","Other","Unknown"
3135950,"No",116.41,910,115,0,42,0,241,48.6,12.7,13,51.3,3.3,0,377.6,48.7,17.7,274,62.3,25.7,0,5,18,3,3,"ATLNOR678",7,3,321,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"80","No","2-High","Town","Other","Unknown"
3136002,"No",53.65,384,42,0,0,11.2,-47,-11.2,3.7,5.7,19,0,0,73.6,21.7,9.7,71,56.7,9.3,0,2,22,2,2,"KCYKCK913",3,2,486,74,84,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"10","No","2-High","Rural","Other","Unknown"
3136118,"No",39.99,967,50,0,0,0,-136,0,9,15.3,130.7,19,0.3,23.1,62.3,7.7,90,160.3,24.3,0,0,20,2,2,"NOLKEN504",1,1,615,60,60,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"Unknown","No","2-High","Town","Other","Yes"
3136166,"Yes",177.04,2054,135,13.12,100,0.7,353,-36.9,38,2.3,79,0.7,0.3,579.2,149.3,10.7,506.3,169.3,40.3,0,4.7,20,1,1,"SFRSMO650",2,2,466,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"80","No","4-Medium","Suburban","Other","Unknown"
3136410,"No",50,178,50,0,0,0,117,0,5.3,0.3,9,0.7,0,12,26,0.3,59.7,25.3,5.7,0,0.3,20,1,1,"PHIWIL302",2,2,71,58,50,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"30","No","2-High","Suburban","Other","Yes"
3136550,"No",74.99,628,75,0,0,0,66,0,5,1.7,32.7,0,0,134.7,28,7.3,196.3,25.7,6.7,0,2.7,22,1,1,"HOUHOU281",1,1,660,38,38,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,8,"No",0,"Unknown","No","2-High","Other","Other","Yes"
3136614,"No",36.33,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,"NMXLCR505",1,1,659,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","2-High","Town","Other","Unknown"
3136738,"No",112.91,332,16,0.25,111,0,304,328.8,0.3,11.7,5,1.7,2,29.9,1,0.3,36.3,12.3,12.3,0,1,20,3,3,"NCRNWN757",2,2,83,22,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"80","No","3-Good","Other","Other","No"
3136750,"Yes",44.81,74,17,0,46,0,16,7.7,0.3,5.7,3.3,0,0.3,2.3,3.7,0,17,9.3,7.7,0,0,18,1,1,"NCRPOR757",1,1,551,74,74,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,4,"No",0,"Unknown","No","2-High","Other","Self","Yes"
3136826,"No",95.85,738,35,1.49,168,8.7,327,90.7,7,0,15.7,0.7,0,198.9,42.7,21.7,101,61.7,7,0,0.7,20,1,1,"BOSBOS617",3,3,245,42,40,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"150","No","5-Low","Suburban","Other","Yes"
3137118,"No",44.09,664,40,0,10,0,34,10.3,9,0,7.3,0,0,3.9,5,0.3,79,44,9,0,0,24,1,1,"LAXSAN714",1,1,719,38,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,3,"No",0,"Unknown","No","7-Lowest","Other","Professional","No"
3137370,"Yes",42.3,427,30,0.99,26,0,138,-8.5,9,12,58,0,0,70.4,13.3,1.7,74,113,21,0,1.3,18,1,1,"DALDAL214",1,1,549,32,22,"No","No","No","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","2-High","Suburban","Other","No"
3137494,"No",82.66,1165,85,7.67,0,0,80,-1.7,14.7,3,81.7,0.3,1,357.3,35.7,24,283.3,108.3,17.7,0,0.3,22,2,1,"LAXRIV909",4,3,152,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"150","No","4-Medium","Other","Other","Unknown"
3137762,"No",28.49,135,40,0,0,0,-24,0,4.3,0.7,9.7,0,0,18,11.7,1,42.3,43.3,5,0,0.3,24,2,2,"SFRSCL408",1,1,717,34,80,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,7,"No",0,"Unknown","No","2-High","Other","Professional","No"
